frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate,plate_confidence,direction
42,car,0.4,,1463,323,1513,381,,0.4,right
42,car,0.39,,1428,323,1507,379,,0.39,right
42,car,0.39,,1302,326,1351,361,,0.39,right
42,car,0.39,,1223,319,1249,341,,0.39,right
42,car,0.34,,1192,313,1247,344,,0.34,right
42,car,0.33,,1425,324,1473,378,,0.33,right
42,car,0.32,,997,306,1055,339,,0.32,right
42,car,0.26,,1394,324,1463,374,,0.26,right
43,car,0.83,,1027,309,1159,402,,0.83,right
43,person,0.8,,422,285,476,431,,0.8,left
43,person,0.8,,510,267,569,436,,0.8,left
43,car,0.65,,1303,328,1367,364,,0.65,right
43,car,0.58,,1147,307,1200,351,,0.58,right
43,car,0.49,,1386,325,1435,362,,0.49,right
43,car,0.41,,1366,324,1400,359,,0.41,right
43,car,0.41,,1390,323,1450,370,,0.41,right
43,car,0.4,,1223,319,1249,341,,0.4,right
43,car,0.39,,1428,323,1510,379,,0.39,right
43,car,0.39,,1462,323,1513,382,,0.39,right
43,car,0.39,,1301,326,1344,361,,0.39,right
43,car,0.35,,1193,315,1247,344,,0.35,right
43,car,0.33,,1425,324,1473,378,,0.33,right
43,car,0.29,,997,307,1057,341,,0.29,right
43,car,0.27,,1395,324,1463,374,,0.27,right
44,car,0.84,,1021,309,1159,404,,0.84,right
44,person,0.78,,425,288,479,432,,0.78,left
44,person,0.74,,513,267,574,440,,0.74,left
44,car,0.64,,1301,328,1368,364,,0.64,right
44,car,0.52,,1147,306,1199,350,,0.52,right
44,car,0.48,,1385,325,1435,362,,0.48,right
44,car,0.4,,1222,319,1249,341,,0.4,right
44,car,0.4,,1299,326,1353,362,,0.4,right
44,car,0.4,,1390,323,1449,370,,0.4,right
44,car,0.4,,1368,325,1400,359,,0.4,right
44,car,0.39,,1463,323,1513,382,,0.39,right
44,car,0.38,,1428,323,1508,379,,0.38,right
44,car,0.34,,1193,316,1247,344,,0.34,right
44,car,0.33,,1425,324,1473,378,,0.33,right
44,car,0.27,,1251,316,1280,340,,0.27,right
44,car,0.27,,1396,324,1461,374,,0.27,right
45,car,0.83,,1019,310,1159,405,,0.83,right
45,person,0.81,,426,288,481,431,,0.81,left
45,person,0.74,,516,265,578,438,,0.74,left
45,car,0.62,,1300,327,1369,363,,0.62,right
45,car,0.55,,1144,307,1199,351,,0.55,right
45,car,0.46,,1385,325,1435,363,,0.46,right
45,car,0.4,,1390,323,1450,370,,0.4,right
45,car,0.4,,1221,319,1249,341,,0.4,right
45,car,0.39,,1298,325,1350,360,,0.39,right
45,car,0.38,,1463,323,1513,382,,0.38,right
45,car,0.38,,1428,323,1509,379,,0.38,right
45,car,0.34,,1368,325,1399,360,,0.34,right
45,car,0.33,,1194,316,1247,344,,0.33,right
45,car,0.32,,1425,324,1473,378,,0.32,right
45,car,0.28,,1251,316,1280,340,,0.28,right
45,car,0.26,,1395,324,1461,374,,0.26,right
46,car,0.87,,1014,310,1159,407,,0.87,right
46,person,0.81,,430,288,486,433,,0.81,left
46,person,0.78,,517,265,578,439,,0.78,left
46,car,0.64,,1143,307,1199,352,,0.64,right
46,car,0.62,,1299,325,1366,363,,0.62,right
46,car,0.46,,1386,325,1435,362,,0.46,right
46,car,0.41,,1390,323,1450,370,,0.41,right
46,car,0.39,,1222,319,1249,341,,0.39,right
46,car,0.39,,1428,323,1509,379,,0.39,right
46,car,0.39,,1362,325,1398,360,,0.39,right
46,car,0.39,,1462,323,1513,381,,0.39,right
46,car,0.33,,1426,324,1473,378,,0.33,right
46,car,0.31,,1250,316,1279,340,,0.31,right
46,car,0.3,,1196,315,1246,344,,0.3,right
46,car,0.26,,1396,324,1461,374,,0.26,right
47,car,0.86,,1008,310,1154,409,,0.86,right
47,person,0.81,,520,268,576,437,,0.81,left
47,person,0.81,,434,287,487,433,,0.81,left
47,car,0.66,,1143,306,1200,353,,0.66,right
47,car,0.6,,1297,325,1361,362,,0.6,right
47,car,0.46,,1386,325,1434,362,,0.46,right
47,car,0.43,,1357,325,1397,359,,0.43,right
47,car,0.4,,1390,323,1450,370,,0.4,right
47,car,0.4,,1220,319,1248,341,,0.4,right
47,car,0.39,,1463,323,1513,382,,0.39,right
47,car,0.38,,1427,323,1506,379,,0.38,right
47,car,0.36,,1319,325,1378,362,,0.36,right
47,car,0.34,,1425,324,1473,378,,0.34,right
47,car,0.31,,1197,315,1246,343,,0.31,right
47,car,0.3,,1250,315,1279,340,,0.3,right
47,car,0.27,,1396,324,1462,374,,0.27,right
48,car,0.87,,1003,309,1150,410,QD,0.87,right
48,person,0.84,,434,287,487,432,,0.84,left
48,person,0.81,,521,263,581,436,,0.81,left
48,car,0.67,,1142,306,1199,353,,0.67,right
48,car,0.64,,1297,324,1360,362,,0.64,right
48,car,0.47,,1354,324,1397,359,,0.47,right
48,car,0.46,,1387,325,1434,361,,0.46,right
48,car,0.4,,1391,323,1450,370,,0.4,right
48,car,0.4,,1462,323,1513,382,,0.4,right
48,car,0.39,,1427,323,1508,379,,0.39,right
48,car,0.39,,1221,319,1248,341,,0.39,right
48,car,0.36,,1336,324,1378,361,,0.36,right
48,car,0.34,,1425,324,1474,378,,0.34,right
48,car,0.31,,1250,315,1280,340,,0.31,right
48,car,0.29,,1198,315,1246,343,,0.29,right
48,car,0.28,,1397,324,1463,374,,0.28,right
49,car,0.88,,995,307,1146,411,O,0.88,right
49,person,0.83,,436,289,490,433,,0.83,left
49,person,0.75,,523,265,580,428,,0.75,left
49,car,0.71,,1140,306,1199,354,,0.71,right
49,car,0.63,,1296,323,1357,362,,0.63,right
49,car,0.48,,1353,323,1396,359,,0.48,right
49,car,0.46,,1387,324,1434,361,,0.46,right
49,car,0.39,,1390,323,1450,370,,0.39,right
49,car,0.39,,1461,322,1513,382,,0.39,right
49,car,0.39,,1427,323,1507,379,,0.39,right
49,car,0.36,,1220,318,1248,340,,0.36,right
49,car,0.35,,1346,323,1385,360,,0.35,right
49,car,0.34,,1425,324,1474,378,,0.34,right
49,car,0.32,,1250,315,1281,341,,0.32,right
49,car,0.29,,1199,313,1246,343,,0.29,right
49,car,0.27,,1396,324,1462,374,,0.27,right
50,car,0.85,,992,308,1144,415,,0.85,right
50,person,0.82,,438,288,491,432,,0.82,left
50,person,0.75,,527,266,585,429,,0.75,left
50,car,0.72,,1138,306,1199,356,,0.72,right
50,car,0.59,,1296,322,1356,361,,0.59,right
50,car,0.49,,1354,324,1396,359,,0.49,right
50,car,0.47,,1386,325,1434,361,,0.47,right
50,car,0.4,,1428,323,1508,379,,0.4,right
50,car,0.39,,1390,323,1450,370,,0.39,right
50,car,0.38,,1460,323,1513,382,,0.38,right
50,car,0.38,,1219,318,1248,340,,0.38,right
50,car,0.36,,1347,322,1386,359,,0.36,right
50,car,0.34,,1425,324,1475,378,,0.34,right
50,car,0.33,,1200,313,1246,343,,0.33,right
50,car,0.32,,1250,315,1281,340,,0.32,right
50,car,0.27,,1396,324,1462,374,,0.27,right
51,car,0.85,,986,308,1140,418,KID,0.85,right
51,person,0.81,,442,286,494,430,,0.81,left
51,person,0.75,,530,267,585,429,,0.75,left
51,car,0.68,,1133,305,1198,357,,0.68,right
51,car,0.55,,1293,324,1353,360,,0.55,right
51,car,0.47,,1385,325,1435,362,,0.47,right
51,car,0.44,,1355,324,1396,358,,0.44,right
51,car,0.4,,1461,322,1513,382,,0.4,right
51,car,0.39,,1428,323,1507,379,,0.39,right
51,car,0.39,,1389,323,1449,370,,0.39,right
51,car,0.38,,1198,314,1245,342,,0.38,right
51,car,0.37,,1220,318,1248,340,,0.37,right
51,car,0.35,,1425,324,1476,378,,0.35,right
51,car,0.32,,1345,323,1386,358,,0.32,right
51,car,0.3,,1249,315,1281,340,,0.3,right
51,car,0.27,,1395,324,1461,374,,0.27,right
52,car,0.87,,979,308,1139,419,WD,0.87,right
52,person,0.8,,443,287,497,430,,0.8,left
52,person,0.76,,530,265,586,429,,0.76,left
52,car,0.7,,1132,305,1198,358,,0.7,right
52,car,0.55,,1289,325,1353,360,,0.55,right
52,car,0.47,,1384,325,1435,362,,0.47,right
52,car,0.44,,1361,325,1396,358,,0.44,right
52,car,0.41,,1428,323,1507,379,,0.41,right
52,car,0.4,,1458,323,1513,382,,0.4,right
52,car,0.39,,1388,323,1447,370,,0.39,right
52,car,0.38,,1219,318,1248,340,,0.38,right
52,car,0.37,,1199,314,1246,342,,0.37,right
52,car,0.35,,1426,324,1478,378,,0.35,right
52,car,0.33,,1346,324,1386,357,,0.33,right
52,car,0.3,,1250,315,1282,340,,0.3,right
53,car,0.88,,972,307,1138,420,76,0.88,right
53,person,0.77,,446,286,499,429,,0.77,left
53,person,0.75,,532,269,588,430,,0.75,left
53,car,0.69,,1131,305,1198,358,,0.69,right
53,car,0.54,,1290,326,1351,359,,0.54,right
53,car,0.48,,1384,325,1435,362,,0.48,right
53,car,0.43,,1365,325,1397,358,,0.43,right
53,car,0.42,,1428,323,1507,379,,0.42,right
53,car,0.41,,1457,323,1513,382,,0.41,right
53,car,0.39,,1388,323,1447,370,,0.39,right
53,car,0.36,,1426,324,1478,378,,0.36,right
53,car,0.34,,1219,318,1248,340,,0.34,right
53,car,0.33,,1344,325,1386,358,,0.33,right
53,car,0.32,,1200,313,1246,342,,0.32,right
53,car,0.29,,1250,315,1282,340,,0.29,right
54,car,0.87,,966,306,1137,422,QD,0.87,right
54,person,0.78,,447,288,501,429,,0.78,left
54,person,0.75,,535,270,590,429,,0.75,left
54,car,0.7,,1130,306,1198,358,,0.7,right
54,car,0.56,,1290,326,1348,359,,0.56,right
54,car,0.48,,1384,325,1435,362,,0.48,right
54,car,0.43,,1368,325,1398,358,,0.43,right
54,car,0.42,,1429,323,1508,379,,0.42,right
54,car,0.41,,1456,323,1513,382,,0.41,right
54,car,0.4,,1388,323,1446,370,,0.4,right
54,car,0.38,,1343,325,1385,358,,0.38,right
54,car,0.36,,1427,324,1479,378,,0.36,right
54,person,0.35,,825,286,855,372,,0.35,left
54,car,0.33,,1219,318,1247,340,,0.33,right
54,car,0.32,,1201,314,1244,342,,0.32,right
54,car,0.29,,1250,315,1281,340,,0.29,right
55,car,0.87,,958,306,1135,425,QD,0.87,right
55,person,0.77,,449,287,503,429,,0.77,left
55,person,0.72,,537,282,591,428,,0.72,left
55,car,0.68,,1129,306,1198,358,,0.68,right
55,car,0.5,,1289,325,1345,356,,0.5,right
55,car,0.48,,1384,325,1435,362,,0.48,right
55,car,0.43,,1429,323,1507,380,,0.43,right
55,car,0.42,,1369,325,1398,358,,0.42,right
55,car,0.42,,1455,323,1513,382,,0.42,right
55,car,0.4,,1342,325,1385,357,,0.4,right
55,car,0.39,,1388,323,1447,370,,0.39,right
55,car,0.36,,1428,324,1479,378,,0.36,right
55,person,0.35,,825,287,854,372,,0.35,left
55,car,0.32,,1220,318,1247,340,,0.32,right
55,car,0.31,,1201,313,1244,342,,0.31,right
55,car,0.28,,1250,315,1281,340,,0.28,right
56,car,0.86,,951,305,1131,427,QD,0.86,right
56,person,0.75,,453,290,505,429,,0.75,left
56,person,0.74,,540,266,591,428,,0.74,left
56,car,0.72,,1126,305,1199,360,,0.72,right
56,car,0.56,,1289,324,1344,357,,0.56,right
56,car,0.48,,1384,325,1435,362,,0.48,right
56,car,0.45,,1368,324,1398,358,,0.45,right
56,car,0.43,,1342,324,1385,357,,0.43,right
56,car,0.42,,1429,323,1507,380,,0.42,right
56,car,0.42,,1458,323,1513,382,,0.42,right
56,car,0.4,,1388,323,1446,370,,0.4,right
56,car,0.37,,1428,324,1479,378,,0.37,right
56,car,0.33,,1219,318,1247,340,,0.33,right
56,car,0.32,,1202,313,1243,342,,0.32,right
56,car,0.3,,1250,315,1281,339,,0.3,right
56,person,0.3,,824,285,854,370,,0.3,left
57,car,0.86,,944,304,1130,428,QDD,0.86,right
57,person,0.74,,455,292,515,430,,0.74,left
57,person,0.73,,542,265,591,426,,0.73,left
57,car,0.73,,1126,306,1198,360,,0.73,right
57,car,0.58,,1289,324,1346,359,,0.58,right
57,car,0.49,,1384,325,1436,362,,0.49,right
57,car,0.44,,1369,324,1398,358,,0.44,right
57,car,0.42,,1430,323,1513,382,,0.42,right
57,car,0.42,,1458,323,1513,382,,0.42,right
57,car,0.41,,1388,323,1446,370,,0.41,right
57,car,0.41,,1343,324,1385,357,,0.41,right
57,car,0.37,,1427,324,1478,378,,0.37,right
57,car,0.31,,1220,317,1247,340,,0.31,right
57,car,0.31,,1250,315,1281,339,,0.31,right
57,car,0.29,,1201,313,1242,342,,0.29,right
58,car,0.89,,935,303,1130,430,QD,0.89,right
58,person,0.78,,457,289,521,431,,0.78,left
58,person,0.73,,542,264,594,430,,0.73,left
58,car,0.73,,1127,306,1197,359,,0.73,right
58,car,0.54,,1287,326,1345,359,,0.54,right
58,car,0.49,,1383,325,1436,362,,0.49,right
58,car,0.45,,1368,324,1398,358,,0.45,right
58,car,0.44,,1457,322,1513,382,,0.44,right
58,car,0.43,,1429,323,1513,381,,0.43,right
58,car,0.42,,1343,323,1385,356,,0.42,right
58,car,0.4,,1388,323,1446,370,,0.4,right
58,car,0.39,,1427,324,1479,378,,0.39,right
58,car,0.31,,1250,315,1282,339,,0.31,right
58,car,0.3,,1223,317,1247,340,,0.3,right
58,car,0.27,,1201,313,1241,342,,0.27,right
59,car,0.85,,926,303,1127,434,Q,0.85,right
59,person,0.79,,460,287,522,431,,0.79,left
59,car,0.75,,1123,305,1195,360,,0.75,right
59,person,0.74,,544,269,597,431,,0.74,left
59,car,0.57,,1287,322,1345,358,,0.57,right
59,car,0.48,,1383,325,1436,361,,0.48,right
59,car,0.45,,1367,324,1398,358,,0.45,right
59,car,0.44,,1343,323,1385,356,,0.44,right
59,car,0.43,,1458,322,1513,382,,0.43,right
59,car,0.43,,1429,323,1513,381,,0.43,right
59,car,0.4,,1387,323,1447,370,,0.4,right
59,car,0.37,,1427,324,1478,378,,0.37,right
59,car,0.3,,1250,315,1282,339,,0.3,right
59,car,0.3,,1219,318,1248,340,,0.3,right
59,car,0.29,,1200,315,1244,342,,0.29,right
60,car,0.8,,918,302,1123,438,,0.8,right
60,car,0.76,,1124,305,1196,360,,0.76,right
60,person,0.74,,462,283,520,428,,0.74,left
60,person,0.72,,545,273,596,430,,0.72,left
60,car,0.63,,1287,322,1343,359,,0.63,right
60,car,0.48,,1383,325,1436,361,,0.48,right
60,car,0.46,,1366,324,1397,358,,0.46,right
60,car,0.43,,1342,323,1385,356,,0.43,right
60,car,0.43,,1460,323,1513,382,,0.43,right
60,car,0.41,,1429,323,1513,381,,0.41,right
60,car,0.41,,1387,323,1447,369,,0.41,right
60,car,0.37,,1427,324,1477,378,,0.37,right
60,car,0.34,,1217,318,1247,340,,0.34,right
60,car,0.32,,1200,316,1243,342,,0.32,right
60,car,0.31,,1250,316,1281,339,,0.31,right
61,car,0.85,,907,303,1116,439,QD,0.85,right
61,car,0.79,,1124,304,1198,361,,0.79,right
61,person,0.74,,549,271,601,430,,0.74,left
61,person,0.73,,464,288,522,428,,0.73,left
61,car,0.64,,1286,323,1341,359,,0.64,right
61,car,0.47,,1383,325,1436,361,,0.47,right
61,car,0.46,,1367,324,1397,357,,0.46,right
61,car,0.44,,1342,323,1385,355,,0.44,right
61,car,0.42,,1429,323,1507,380,,0.42,right
61,car,0.42,,1459,323,1513,382,,0.42,right
61,car,0.41,,1387,323,1447,369,,0.41,right
61,car,0.36,,1427,324,1476,378,,0.36,right
61,car,0.35,,1213,319,1247,341,,0.35,right
61,car,0.34,,1201,317,1244,343,,0.34,right
61,car,0.3,,1250,316,1282,339,,0.3,right
62,car,0.85,,900,303,1108,444,,0.85,right
62,car,0.79,,1124,303,1197,361,,0.79,right
62,person,0.78,,552,268,605,430,,0.78,left
62,person,0.74,,465,284,526,427,,0.74,left
62,car,0.6,,1285,322,1339,358,,0.6,right
62,car,0.47,,1368,324,1397,357,,0.47,right
62,car,0.47,,1383,325,1436,361,,0.47,right
62,car,0.44,,1342,323,1385,355,,0.44,right
62,car,0.41,,1429,323,1507,379,,0.41,right
62,car,0.41,,1459,323,1513,382,,0.41,right
62,car,0.4,,1388,323,1447,369,,0.4,right
62,car,0.35,,1427,324,1476,377,,0.35,right
62,car,0.33,,1211,319,1248,341,,0.33,right
62,car,0.3,,1250,316,1284,340,,0.3,right
62,car,0.3,,1201,317,1245,343,,0.3,right
63,person,0.82,,554,270,605,430,,0.82,left
63,car,0.8,,888,301,1106,449,,0.8,right
63,person,0.8,,468,285,528,429,,0.8,left
63,car,0.78,,1121,303,1196,361,,0.78,right
63,car,0.64,,1284,321,1336,358,,0.64,right
63,car,0.48,,1383,324,1435,361,,0.48,right
63,car,0.48,,1368,323,1398,357,,0.48,right
63,car,0.42,,1429,323,1506,379,,0.42,right
63,car,0.42,,1342,323,1384,354,,0.42,right
63,car,0.41,,1458,323,1513,382,,0.41,right
63,car,0.39,,1388,323,1447,369,,0.39,right
63,car,0.37,,1427,324,1477,377,,0.37,right
63,person,0.36,,815,287,844,369,,0.36,left
63,car,0.35,,1211,318,1249,341,,0.35,right
63,car,0.32,,1250,316,1284,340,,0.32,right
63,car,0.3,,1280,319,1330,352,,0.3,right
63,car,0.29,,1201,316,1245,343,,0.29,right
64,car,0.86,,876,300,1104,452,,0.86,right
64,person,0.82,,555,270,606,429,,0.82,left
64,car,0.8,,1121,304,1195,362,,0.8,right
64,person,0.76,,469,285,528,428,,0.76,left
64,car,0.65,,1284,320,1335,358,,0.65,right
64,car,0.5,,1367,323,1398,357,,0.5,right
64,car,0.47,,1383,324,1435,361,,0.47,right
64,car,0.46,,1341,322,1382,354,,0.46,right
64,car,0.44,,1429,323,1506,380,,0.44,right
64,car,0.42,,1457,323,1513,382,,0.42,right
64,person,0.4,,813,285,843,370,,0.4,left
64,car,0.38,,1388,323,1447,369,,0.38,right
64,car,0.37,,1428,324,1477,377,,0.37,right
64,car,0.35,,1212,318,1249,340,,0.35,right
64,car,0.32,,1251,316,1283,340,,0.32,right
64,car,0.28,,1201,316,1244,342,,0.28,right
65,car,0.85,,866,301,1099,455,,0.85,right
65,person,0.77,,555,271,608,429,,0.77,left
65,car,0.77,,1121,303,1194,362,,0.77,right
65,person,0.73,,475,288,530,427,,0.73,left
65,car,0.66,,1284,320,1336,358,,0.66,right
65,car,0.51,,1367,323,1398,357,,0.51,right
65,car,0.48,,1384,325,1435,361,,0.48,right
65,car,0.45,,1341,322,1381,354,,0.45,right
65,car,0.44,,1429,323,1506,380,,0.44,right
65,car,0.41,,1456,323,1513,382,,0.41,right
65,car,0.39,,1388,323,1447,369,,0.39,right
65,car,0.38,,1212,318,1249,340,,0.38,right
65,car,0.37,,1428,324,1477,378,,0.37,right
65,car,0.32,,1250,315,1283,340,,0.32,right
65,car,0.28,,1201,316,1243,343,,0.28,right
66,car,0.88,,851,301,1093,459,,0.88,right
66,person,0.78,,555,270,617,430,,0.78,left
66,person,0.76,,480,282,534,428,,0.76,left
66,car,0.75,,1118,303,1194,361,,0.75,right
66,car,0.67,,1284,320,1336,357,,0.67,right
66,car,0.52,,1367,323,1398,357,,0.52,right
66,car,0.48,,1384,325,1435,360,,0.48,right
66,car,0.47,,1341,322,1379,354,,0.47,right
66,car,0.44,,1429,323,1506,380,,0.44,right
66,car,0.41,,1456,323,1513,382,,0.41,right
66,car,0.38,,1388,323,1446,369,,0.38,right
66,car,0.38,,1428,324,1478,378,,0.38,right
66,car,0.37,,1210,318,1249,341,,0.37,right
66,car,0.31,,1250,315,1284,340,,0.31,right
66,car,0.29,,1202,316,1244,342,,0.29,right
67,car,0.9,,839,301,1092,463,ETT,0.9,right
67,person,0.8,,557,264,618,429,,0.8,left
67,person,0.77,,481,281,536,426,,0.77,left
67,car,0.75,,1118,303,1196,362,,0.75,right
67,car,0.68,,1284,319,1335,356,,0.68,right
67,car,0.53,,1367,323,1398,357,,0.53,right
67,car,0.49,,1340,322,1377,354,,0.49,right
67,car,0.47,,1384,325,1434,360,,0.47,right
67,car,0.44,,1429,323,1506,380,,0.44,right
67,car,0.41,,1455,323,1513,382,,0.41,right
67,car,0.39,,1388,323,1447,369,,0.39,right
67,car,0.38,,1210,318,1248,341,,0.38,right
67,car,0.37,,1427,324,1478,378,,0.37,right
67,car,0.31,,1250,315,1284,340,,0.31,right
67,car,0.26,,1202,315,1244,343,,0.26,right
68,car,0.89,,826,301,1086,468,T,0.89,right
68,person,0.78,,558,271,620,430,,0.78,left
68,person,0.77,,482,280,539,426,,0.77,left
68,car,0.74,,1117,302,1196,363,,0.74,right
68,car,0.61,,1282,320,1335,357,,0.61,right
68,car,0.52,,1367,323,1398,357,,0.52,right
68,car,0.5,,1340,322,1379,354,,0.5,right
68,car,0.47,,1384,325,1435,361,,0.47,right
68,car,0.44,,1429,323,1506,380,,0.44,right
68,car,0.41,,1456,323,1513,382,,0.41,right
68,car,0.4,,1388,323,1447,370,,0.4,right
68,car,0.37,,1427,324,1476,378,,0.37,right
68,car,0.37,,1210,318,1248,341,,0.37,right
69,car,0.9,,809,301,1080,474,EO,0.9,right
69,person,0.78,,557,273,622,430,,0.78,left
69,car,0.75,,1116,302,1194,363,,0.75,right
69,person,0.74,,483,285,541,425,,0.74,left
69,car,0.63,,1283,320,1331,355,,0.63,right
69,car,0.54,,1367,323,1398,357,,0.54,right
69,car,0.5,,1340,322,1379,354,,0.5,right
69,car,0.48,,1384,325,1436,361,,0.48,right
69,car,0.44,,1429,323,1506,380,,0.44,right
69,car,0.41,,1457,323,1513,382,,0.41,right
69,car,0.41,,1388,323,1447,370,,0.41,right
69,car,0.37,,1426,324,1477,377,,0.37,right
69,car,0.35,,1212,318,1248,341,,0.35,right
69,car,0.3,,1250,315,1283,340,,0.3,right
69,car,0.28,,1309,320,1339,354,,0.28,right
70,car,0.9,,796,301,1075,479,T,0.9,right
70,person,0.79,,559,273,620,431,,0.79,left
70,car,0.74,,1116,302,1192,363,,0.74,right
70,person,0.71,,487,292,542,425,,0.71,left
70,car,0.65,,1283,320,1329,355,,0.65,right
70,car,0.55,,1367,323,1398,357,,0.55,right
70,car,0.51,,1339,322,1378,354,,0.51,right
70,car,0.48,,1384,325,1435,360,,0.48,right
70,car,0.44,,1429,323,1506,380,,0.44,right
70,car,0.41,,1388,323,1446,369,,0.41,right
70,car,0.41,,1459,323,1513,382,,0.41,right
70,car,0.37,,1427,324,1476,378,,0.37,right
70,car,0.35,,1214,318,1248,341,,0.35,right
70,car,0.34,,1250,316,1284,341,,0.34,right
70,car,0.27,,1198,314,1242,342,,0.27,right
71,car,0.9,,779,298,1067,485,,0.9,right
71,person,0.79,,563,276,621,430,,0.79,left
71,car,0.75,,1116,302,1191,364,,0.75,right
71,person,0.74,,488,287,541,425,,0.74,left
71,car,0.63,,1282,320,1327,355,,0.63,right
71,car,0.55,,1367,323,1398,357,,0.55,right
71,car,0.51,,1341,322,1380,353,,0.51,right
71,car,0.49,,1384,325,1434,360,,0.49,right
71,car,0.44,,1429,323,1506,380,,0.44,right
71,car,0.41,,1460,323,1513,382,,0.41,right
71,car,0.41,,1388,323,1446,369,,0.41,right
71,car,0.38,,1427,324,1476,378,,0.38,right
71,car,0.37,,1217,318,1248,341,,0.37,right
71,car,0.32,,1250,316,1282,341,,0.32,right
71,car,0.3,,1197,314,1241,342,,0.3,right
71,car,0.27,,1317,320,1343,353,,0.27,right
72,car,0.91,,762,299,1062,488,E,0.91,right
72,person,0.81,,567,279,622,430,,0.81,left
72,car,0.75,,1116,302,1192,366,,0.75,right
72,person,0.72,,490,287,545,425,,0.72,left
72,car,0.58,,1280,322,1327,355,,0.58,right
72,car,0.54,,1367,323,1397,357,,0.54,right
72,car,0.52,,1341,322,1380,353,,0.52,right
72,car,0.49,,1384,325,1435,361,,0.49,right
72,car,0.44,,1429,323,1506,380,,0.44,right
72,car,0.41,,1459,323,1513,381,,0.41,right
72,car,0.41,,1388,323,1446,369,,0.41,right
72,car,0.37,,1427,324,1476,378,,0.37,right
72,car,0.35,,1216,317,1248,341,,0.35,right
72,car,0.31,,1029,311,1088,354,,0.31,right
72,car,0.27,,1250,315,1280,340,,0.27,right
72,car,0.27,,1198,313,1242,342,,0.27,right
72,car,0.27,,1318,321,1345,352,,0.27,right
73,car,0.91,,742,296,1057,495,D,0.91,right
73,person,0.81,,568,278,622,431,,0.81,left
73,car,0.74,,1115,301,1191,366,,0.74,right
73,person,0.72,,494,290,547,425,,0.72,left
73,car,0.61,,1281,321,1327,355,,0.61,right
73,car,0.55,,1367,323,1397,357,,0.55,right
73,car,0.54,,1341,322,1379,353,,0.54,right
73,car,0.5,,1384,324,1434,360,,0.5,right
73,car,0.44,,1429,323,1506,380,,0.44,right
73,car,0.42,,1460,323,1513,382,,0.42,right
73,car,0.41,,1388,323,1446,368,,0.41,right
73,car,0.38,,1427,324,1476,378,,0.38,right
73,car,0.34,,1214,317,1247,341,,0.34,right
73,car,0.28,,1317,321,1345,352,,0.28,right
73,car,0.26,,1198,312,1239,342,,0.26,right
74,car,0.91,,724,295,1048,501,ZD,0.91,right
74,person,0.81,,572,279,624,428,,0.81,left
74,car,0.76,,1114,302,1190,366,,0.76,right
74,person,0.73,,497,292,545,422,,0.73,left
74,car,0.64,,1281,320,1329,355,,0.64,right
74,car,0.54,,1366,323,1397,356,,0.54,right
74,car,0.54,,1342,322,1379,353,,0.54,right
74,car,0.49,,1384,325,1434,360,,0.49,right
74,car,0.43,,1429,323,1506,380,,0.43,right
74,car,0.42,,1461,323,1513,382,,0.42,right
74,car,0.4,,1388,323,1446,369,,0.4,right
74,car,0.38,,1427,324,1475,378,,0.38,right
74,car,0.33,,1306,320,1342,352,,0.33,right
74,car,0.32,,1216,316,1248,341,,0.32,right
74,car,0.3,,977,307,1091,374,,0.3,right
74,car,0.27,,1251,316,1280,341,,0.27,right
74,car,0.26,,1196,310,1243,342,,0.26,right
75,car,0.92,,701,295,1044,510,ZIF,0.92,right
75,person,0.76,,575,274,625,426,,0.76,left
75,person,0.75,,497,293,548,424,,0.75,left
75,car,0.72,,1113,301,1189,366,,0.72,right
75,car,0.63,,1281,320,1326,355,,0.63,right
75,car,0.55,,1342,322,1379,353,,0.55,right
75,car,0.54,,1365,323,1396,356,,0.54,right
75,car,0.49,,1384,324,1435,360,,0.49,right
75,car,0.44,,1429,323,1507,380,,0.44,right
75,car,0.42,,1388,323,1445,368,,0.42,right
75,car,0.41,,1458,323,1513,382,,0.41,right
75,car,0.38,,1428,324,1476,378,,0.38,right
75,car,0.36,,1215,316,1248,342,,0.36,right
75,car,0.31,,980,305,1096,378,,0.31,right
75,car,0.28,,1314,320,1344,352,,0.28,right
75,car,0.28,,1194,311,1235,343,,0.28,right
75,car,0.27,,1251,316,1280,341,,0.27,right
76,car,0.93,,679,296,1034,518,2,0.93,right
76,person,0.8,,500,290,549,424,,0.8,left
76,person,0.8,,578,271,626,425,,0.8,left
76,car,0.75,,1110,302,1188,368,,0.75,right
76,car,0.58,,1279,320,1325,353,,0.58,right
76,car,0.55,,1365,322,1397,356,,0.55,right
76,car,0.55,,1342,322,1379,352,,0.55,right
76,car,0.5,,1384,324,1435,360,,0.5,right
76,car,0.44,,1429,323,1507,380,,0.44,right
76,car,0.42,,1388,323,1445,368,,0.42,right
76,car,0.41,,1459,323,1513,382,,0.41,right
76,car,0.39,,1428,324,1476,378,,0.39,right
76,car,0.33,,1214,316,1249,342,,0.33,right
76,car,0.29,,1316,320,1345,351,,0.29,right
76,car,0.27,,981,305,1092,355,,0.27,right
76,car,0.26,,1190,312,1241,345,,0.26,right
77,car,0.95,,653,295,1027,523,Z,0.95,right
77,person,0.84,,500,290,551,425,,0.84,left
77,person,0.82,,579,267,628,425,,0.82,left
77,car,0.74,,1108,301,1189,370,,0.74,right
