frame,object_type,confidence,tracking_id,x1,y1,x2,y2,license_plate,plate_confidence,direction
134,car,0.91,,466,163,639,312,,0.91,right
134,person,0.44,,70,191,80,215,,0.44,left
134,person,0.31,,82,190,90,215,,0.31,left
135,car,0.92,,272,166,473,301,2867KHZ,0.92,right
135,car,0.92,,467,164,639,312,,0.92,right
135,person,0.43,,70,191,79,215,,0.43,left
135,person,0.32,,82,190,90,215,,0.32,left
136,car,0.92,,272,166,473,301,2867KHZ,0.92,right
136,car,0.91,,467,165,639,312,,0.91,right
136,person,0.43,,70,191,79,215,,0.43,left
136,person,0.31,,81,190,90,215,,0.31,left
137,car,0.92,,272,166,474,301,2867KHZ,0.92,right
137,car,0.91,,467,165,639,313,,0.91,right
137,person,0.42,,70,191,79,214,,0.42,left
137,person,0.31,,81,190,90,215,,0.31,left
138,car,0.92,,272,166,474,302,2867KHZ,0.92,right
138,car,0.91,,466,165,639,312,,0.91,right
138,person,0.43,,70,191,79,215,,0.43,left
138,person,0.3,,82,190,90,215,,0.3,left
139,car,0.92,,272,166,473,302,2867KHZ,0.92,right
139,car,0.91,,466,166,639,312,,0.91,right
139,person,0.43,,70,191,79,214,,0.43,left
139,person,0.32,,82,190,90,215,,0.32,left
140,car,0.92,,272,166,474,301,2867KHZ,0.92,right
140,car,0.91,,466,166,639,312,,0.91,right
140,person,0.41,,70,191,79,214,,0.41,left
140,person,0.32,,82,190,91,215,,0.32,left
141,car,0.93,,272,166,474,302,2867KHZI,0.93,right
141,car,0.91,,466,167,639,312,,0.91,right
141,person,0.41,,70,191,79,214,,0.41,left
141,person,0.31,,82,190,91,216,,0.31,left
142,car,0.93,,272,166,473,302,2867KHZ,0.93,right
142,car,0.92,,466,167,639,312,,0.92,right
142,person,0.39,,70,191,79,214,,0.39,left
142,person,0.31,,81,190,91,215,,0.31,left
143,car,0.92,,272,166,473,302,R2867KHZ,0.92,right
143,car,0.92,,465,166,639,312,,0.92,right
143,person,0.38,,70,191,79,214,,0.38,left
143,person,0.3,,82,190,91,215,,0.3,left
144,car,0.92,,272,166,473,302,R2867KH7,0.92,right
144,car,0.92,,465,166,639,312,,0.92,right
144,person,0.4,,70,191,79,215,,0.4,left
144,person,0.29,,82,190,91,215,,0.29,left
145,car,0.92,,272,166,473,301,R2867KHZ,0.92,right
145,car,0.92,,465,165,639,312,,0.92,right
145,person,0.41,,70,191,79,215,,0.41,left
145,person,0.29,,82,190,91,215,,0.29,left
146,car,0.92,,272,166,473,302,R2867KHZ,0.92,right
146,car,0.92,,465,166,639,311,,0.92,right
146,person,0.42,,70,191,79,215,,0.42,left
146,person,0.29,,82,190,91,215,,0.29,left
147,car,0.92,,272,166,473,302,2867KHZ,0.92,right
147,car,0.92,,465,166,639,311,,0.92,right
147,person,0.41,,70,191,80,214,,0.41,left
147,person,0.29,,82,190,91,215,,0.29,left
148,car,0.93,,272,166,472,302,2867KH7,0.93,right
148,car,0.92,,464,166,639,310,,0.92,right
148,person,0.43,,70,191,80,214,,0.43,left
148,person,0.31,,82,190,91,215,,0.31,left
149,car,0.93,,272,166,472,302,2867KHZ,0.93,right
149,car,0.92,,464,167,639,310,,0.92,right
149,person,0.44,,70,190,80,214,,0.44,left
149,person,0.31,,82,190,91,215,,0.31,left
150,car,0.93,,272,166,473,302,82867KHZ,0.93,right
150,car,0.92,,464,167,639,311,,0.92,right
150,person,0.44,,70,191,80,214,,0.44,left
150,person,0.32,,82,190,91,215,,0.32,left
151,car,0.93,,272,166,473,302,82867KHZ,0.93,right
151,car,0.92,,464,166,639,311,,0.92,right
151,person,0.44,,70,190,79,214,,0.44,left
151,person,0.32,,82,190,91,215,,0.32,left
152,car,0.93,,272,166,473,302,2867KHZ,0.93,right
152,car,0.92,,465,166,639,311,,0.92,right
152,person,0.44,,70,190,79,214,,0.44,left
152,person,0.31,,82,190,91,215,,0.31,left
153,car,0.93,,272,166,473,302,82867KH2,0.93,right
153,car,0.92,,465,166,639,311,,0.92,right
153,person,0.44,,70,191,79,214,,0.44,left
153,person,0.31,,82,190,91,215,,0.31,left
154,car,0.93,,272,166,473,302,82867KHZ,0.93,right
154,car,0.92,,465,166,639,310,,0.92,right
154,person,0.44,,70,191,79,214,,0.44,left
154,person,0.31,,82,190,91,215,,0.31,left
155,car,0.93,,272,166,472,302,82867KHZ,0.93,right
155,car,0.92,,465,166,639,310,,0.92,right
155,person,0.44,,70,191,79,214,,0.44,left
155,person,0.33,,82,190,91,215,,0.33,left
156,car,0.93,,272,166,472,302,82867KHZ,0.93,right
156,car,0.92,,465,166,639,310,,0.92,right
156,person,0.43,,70,191,79,214,,0.43,left
156,person,0.33,,82,189,91,215,,0.33,left
157,car,0.93,,272,166,473,302,2867KH7,0.93,right
157,car,0.92,,465,166,639,310,,0.92,right
157,person,0.44,,70,190,79,215,,0.44,left
157,person,0.34,,82,189,91,215,,0.34,left
158,car,0.93,,272,166,472,302,82867KHZI,0.93,right
158,car,0.92,,465,167,639,310,,0.92,right
158,person,0.46,,70,190,79,215,,0.46,left
158,person,0.35,,82,189,91,215,,0.35,left
159,car,0.93,,272,166,473,302,42867KH7,0.93,right
159,car,0.92,,465,166,639,310,,0.92,right
159,person,0.49,,70,190,79,215,,0.49,left
159,person,0.37,,82,189,91,215,,0.37,left
160,car,0.93,,272,166,472,302,82867KHZI,0.93,right
160,car,0.92,,465,166,639,310,,0.92,right
160,person,0.48,,70,190,79,215,,0.48,left
160,person,0.35,,82,189,91,215,,0.35,left
161,car,0.92,,272,166,472,302,82867KHZI,0.92,right
161,car,0.92,,465,166,639,311,,0.92,right
161,person,0.48,,70,190,79,215,,0.48,left
161,person,0.34,,82,189,91,215,,0.34,left
162,car,0.92,,272,166,472,301,2867KHZI,0.92,right
162,car,0.92,,465,166,639,311,,0.92,right
162,person,0.48,,70,190,79,215,,0.48,left
162,person,0.35,,82,189,91,215,,0.35,left
163,car,0.92,,272,166,473,302,2867KH7,0.92,right
163,car,0.92,,465,166,639,311,,0.92,right
163,person,0.49,,70,190,79,215,,0.49,left
163,person,0.34,,82,189,91,215,,0.34,left
164,car,0.92,,272,166,473,302,82867KH7,0.92,right
164,car,0.92,,465,166,639,311,,0.92,right
164,person,0.47,,70,190,79,214,,0.47,left
164,person,0.33,,81,189,91,215,,0.33,left
165,car,0.92,,272,166,473,302,82867KH7,0.92,right
165,car,0.92,,464,166,639,311,,0.92,right
165,person,0.47,,70,190,79,214,,0.47,left
165,person,0.33,,81,189,91,215,,0.33,left
166,car,0.92,,272,166,473,302,82867KH7,0.92,right
166,car,0.92,,464,166,639,311,,0.92,right
166,person,0.47,,70,190,79,214,,0.47,left
166,person,0.33,,81,189,91,215,,0.33,left
167,car,0.92,,464,166,639,311,,0.92,right
167,car,0.92,,272,166,473,302,82867KHZ,0.92,right
167,person,0.46,,70,190,79,214,,0.46,left
167,person,0.33,,81,189,91,215,,0.33,left
168,car,0.92,,464,166,639,311,,0.92,right
168,car,0.92,,272,166,473,302,2867KH7,0.92,right
168,person,0.46,,70,190,79,214,,0.46,left
168,person,0.32,,81,189,91,215,,0.32,left
169,car,0.92,,464,166,639,310,,0.92,right
169,car,0.92,,272,166,473,302,2867KH7,0.92,right
169,person,0.47,,70,190,79,215,,0.47,left
169,person,0.33,,81,189,91,216,,0.33,left
170,car,0.92,,464,166,639,310,,0.92,right
170,car,0.91,,272,166,473,302,2867KH7,0.91,right
170,person,0.46,,70,190,79,214,,0.46,left
170,person,0.32,,81,189,91,215,,0.32,left
171,car,0.92,,464,166,639,310,,0.92,right
171,car,0.92,,272,166,473,302,2867KH7,0.92,right
171,person,0.46,,70,190,79,214,,0.46,left
171,person,0.32,,81,189,91,215,,0.32,left
172,car,0.92,,272,166,473,302,82867KH7,0.92,right
172,car,0.92,,464,166,639,310,,0.92,right
172,person,0.47,,70,190,79,214,,0.47,left
172,person,0.32,,81,189,91,215,,0.32,left
173,car,0.92,,464,166,639,310,,0.92,right
173,car,0.91,,272,166,473,302,82867KH7,0.91,right
173,person,0.47,,70,190,79,214,,0.47,left
173,person,0.32,,81,189,91,215,,0.32,left
174,car,0.92,,272,166,473,302,R2867KH7,0.92,right
174,car,0.92,,464,165,639,310,,0.92,right
174,person,0.48,,70,190,79,214,,0.48,left
174,person,0.33,,82,189,91,215,,0.33,left
175,car,0.92,,272,166,472,302,2867KH7,0.92,right
175,car,0.92,,464,165,639,310,,0.92,right
175,person,0.49,,70,190,79,214,,0.49,left
175,person,0.32,,82,189,91,215,,0.32,left
176,car,0.92,,272,166,473,302,R2867KH7,0.92,right
176,car,0.92,,464,166,639,310,,0.92,right
176,person,0.48,,70,190,79,214,,0.48,left
176,person,0.33,,81,189,91,215,,0.33,left
177,car,0.92,,272,166,473,302,R2867KH7,0.92,right
177,car,0.92,,464,166,639,310,,0.92,right
177,person,0.48,,70,190,79,214,,0.48,left
177,person,0.32,,81,190,91,215,,0.32,left
178,car,0.92,,272,166,473,302,R2867KHZ,0.92,right
178,car,0.92,,464,166,639,310,,0.92,right
178,person,0.48,,70,190,79,214,,0.48,left
178,person,0.32,,81,190,91,216,,0.32,left
179,car,0.92,,272,166,473,303,2867KH7,0.92,right
179,car,0.92,,465,166,639,310,,0.92,right
179,person,0.49,,70,190,79,214,,0.49,left
179,person,0.31,,82,190,91,215,,0.31,left
180,car,0.92,,272,166,473,302,42867KH7,0.92,right
180,car,0.91,,465,165,639,310,,0.91,right
180,person,0.49,,70,190,79,214,,0.49,left
180,person,0.32,,82,190,91,215,,0.32,left
181,car,0.92,,272,167,473,302,2867KH7,0.92,right
181,car,0.91,,465,166,639,310,,0.91,right
181,person,0.47,,70,190,79,214,,0.47,left
181,person,0.29,,82,190,91,216,,0.29,left
182,car,0.92,,272,167,473,302,42867KH7,0.92,right
182,car,0.92,,465,165,639,310,,0.92,right
182,person,0.48,,70,190,79,214,,0.48,left
183,car,0.92,,272,167,473,302,2867KH7,0.92,right
183,car,0.91,,465,165,639,310,,0.91,right
183,person,0.52,,70,189,79,214,,0.52,left
183,person,0.29,,82,190,91,215,,0.29,left
184,car,0.92,,272,167,473,302,2867KH7,0.92,right
184,car,0.91,,465,165,639,310,,0.91,right
184,person,0.51,,70,189,79,214,,0.51,left
184,person,0.3,,82,190,91,215,,0.3,left
185,car,0.92,,272,167,473,302,82867KH7,0.92,right
185,car,0.91,,465,166,639,310,,0.91,right
185,person,0.51,,71,190,79,215,,0.51,left
185,person,0.26,,82,190,91,215,,0.26,left
186,car,0.92,,272,167,473,302,82867KHZ,0.92,right
186,car,0.91,,465,166,639,310,,0.91,right
186,person,0.5,,71,190,79,214,,0.5,left
187,car,0.92,,272,167,473,302,82867KHZ,0.92,right
187,car,0.91,,464,166,639,310,,0.91,right
187,person,0.51,,71,190,79,215,,0.51,left
188,car,0.91,,272,167,473,302,82867KHZ,0.91,right
188,car,0.91,,465,165,639,310,,0.91,right
188,person,0.49,,71,190,79,214,,0.49,left
188,person,0.26,,82,190,90,215,,0.26,left
189,car,0.92,,272,167,473,302,82867KHZ,0.92,right
189,car,0.92,,464,165,639,310,,0.92,right
189,person,0.47,,71,190,79,214,,0.47,left
190,car,0.92,,464,165,639,310,,0.92,right
190,car,0.89,,272,166,474,302,2867KH7,0.89,right
190,person,0.52,,71,190,80,214,,0.52,left
190,person,0.3,,82,189,91,215,,0.3,left
191,car,0.92,,464,165,639,310,,0.92,right
191,car,0.9,,272,166,474,302,42867KHZ,0.9,right
191,person,0.53,,71,190,80,214,,0.53,left
191,person,0.3,,82,190,91,215,,0.3,left
192,car,0.92,,464,165,639,310,,0.92,right
192,car,0.89,,272,166,475,302,2867KHZ,0.89,right
192,person,0.52,,71,190,80,214,,0.52,left
192,person,0.29,,82,190,91,215,,0.29,left
193,car,0.91,,464,164,639,310,,0.91,right
193,car,0.88,,272,166,475,302,2867KH7,0.88,right
193,person,0.51,,71,190,80,214,,0.51,left
193,person,0.28,,82,189,92,215,,0.28,left
194,car,0.92,,464,165,639,310,,0.92,right
194,car,0.88,,272,166,475,302,2867KHZ,0.88,right
194,person,0.51,,71,190,80,214,,0.51,left
194,person,0.28,,82,189,92,215,,0.28,left
195,car,0.92,,464,165,639,310,,0.92,right
195,car,0.87,,272,166,475,302,2867KHZ,0.87,right
195,person,0.52,,71,190,80,214,,0.52,left
195,person,0.28,,82,189,92,215,,0.28,left
196,car,0.92,,464,165,639,310,,0.92,right
196,car,0.87,,272,166,475,302,2867KH7,0.87,right
196,person,0.54,,71,190,80,214,,0.54,left
196,person,0.31,,83,189,93,216,,0.31,left
197,car,0.92,,464,165,639,310,,0.92,right
197,car,0.87,,272,166,475,302,82867KH7,0.87,right
197,person,0.51,,71,190,80,214,,0.51,left
197,person,0.3,,83,189,93,216,,0.3,left
198,car,0.92,,464,165,639,310,,0.92,right
198,car,0.88,,272,166,475,302,2867KH7,0.88,right
198,person,0.46,,71,191,80,214,,0.46,left
199,car,0.92,,464,164,639,310,,0.92,right
199,car,0.89,,272,166,474,302,B2867KHZ,0.89,right
199,person,0.47,,71,191,80,214,,0.47,left
200,car,0.92,,464,164,639,310,,0.92,right
200,car,0.9,,272,166,474,302,B2867KHZ,0.9,right
200,person,0.48,,72,191,80,214,,0.48,left
201,car,0.92,,464,164,639,310,,0.92,right
201,car,0.9,,272,166,475,302,82867KH7,0.9,right
201,person,0.47,,72,191,80,214,,0.47,left
202,car,0.92,,465,164,639,310,,0.92,right
202,car,0.9,,272,166,474,302,R2867KH7,0.9,right
202,person,0.5,,71,190,80,214,,0.5,left
203,car,0.92,,465,164,639,310,,0.92,right
203,car,0.9,,272,166,475,302,2867KHZ,0.9,right
203,person,0.49,,71,190,80,214,,0.49,left
204,car,0.92,,465,164,639,310,,0.92,right
204,car,0.9,,272,166,475,302,2867KH7,0.9,right
204,person,0.49,,71,190,80,214,,0.49,left
205,car,0.92,,465,164,639,310,,0.92,right
205,car,0.9,,272,166,475,302,2867KHZ,0.9,right
205,person,0.49,,71,190,80,214,,0.49,left
206,car,0.92,,465,164,639,310,,0.92,right
206,car,0.9,,272,166,475,302,2867KHZ,0.9,right
206,person,0.48,,72,190,80,214,,0.48,left
207,car,0.92,,465,165,639,310,,0.92,right
207,car,0.9,,272,166,475,302,2867KHZ,0.9,right
207,person,0.48,,72,190,80,214,,0.48,left
208,car,0.92,,465,164,639,310,,0.92,right
208,car,0.9,,272,166,475,302,2867KHZ,0.9,right
208,person,0.46,,72,190,80,214,,0.46,left
209,car,0.92,,465,165,639,310,,0.92,right
209,car,0.9,,272,166,475,302,2867KHZ,0.9,right
209,person,0.44,,72,190,80,214,,0.44,left
210,car,0.92,,465,164,639,310,,0.92,right
210,car,0.9,,272,166,475,302,2867KHZ,0.9,right
210,person,0.45,,72,190,80,214,,0.45,left
211,car,0.92,,465,164,639,310,,0.92,right
211,car,0.9,,272,166,474,302,R2867KHZ,0.9,right
211,person,0.46,,72,190,80,214,,0.46,left
212,car,0.92,,465,164,639,310,,0.92,right
212,car,0.9,,272,166,475,302,2867KHZ,0.9,right
212,person,0.48,,72,190,80,214,,0.48,left
213,car,0.92,,465,164,639,310,,0.92,right
213,car,0.9,,272,166,475,302,2867KHZ,0.9,right
213,person,0.47,,72,190,80,214,,0.47,left
214,car,0.92,,465,164,639,310,,0.92,right
214,car,0.9,,272,166,476,302,B2867KHZ,0.9,right
214,person,0.47,,72,190,80,214,,0.47,left
215,car,0.91,,465,164,639,310,,0.91,right
215,car,0.9,,272,166,476,302,R2867KH7,0.9,right
215,person,0.46,,72,190,80,214,,0.46,left
216,car,0.91,,465,164,639,310,,0.91,right
216,car,0.9,,272,166,476,302,R2867KH7,0.9,right
216,person,0.45,,72,190,80,214,,0.45,left
217,car,0.91,,465,164,639,310,,0.91,right
217,car,0.89,,272,166,476,302,2867KH7,0.89,right
217,person,0.47,,72,190,80,214,,0.47,left
218,car,0.91,,465,164,639,310,,0.91,right
218,car,0.89,,272,166,476,302,82867KH7,0.89,right
218,person,0.48,,72,190,80,214,,0.48,left
219,car,0.91,,465,164,639,310,,0.91,right
219,car,0.9,,272,166,476,302,82867KH7,0.9,right
219,person,0.46,,71,190,80,214,,0.46,left
220,car,0.92,,465,164,639,310,,0.92,right
220,car,0.89,,272,166,476,302,82867KH7,0.89,right
220,person,0.45,,72,190,80,214,,0.45,left
221,car,0.92,,465,164,639,310,,0.92,right
221,car,0.9,,272,166,476,302,82867KH7,0.9,right
221,person,0.44,,72,190,80,214,,0.44,left
222,car,0.92,,465,165,639,310,,0.92,right
222,car,0.9,,272,166,476,302,82867KH7,0.9,right
222,person,0.44,,72,191,80,214,,0.44,left
223,car,0.92,,465,165,639,310,,0.92,right
223,car,0.9,,273,167,475,302,B2867KHZ,0.9,right
223,person,0.44,,72,191,80,214,,0.44,left
224,car,0.92,,465,165,639,310,,0.92,right
224,car,0.91,,273,167,475,302,82867KHZ,0.91,right
224,person,0.44,,72,191,80,214,,0.44,left
225,car,0.92,,465,165,639,310,,0.92,right
225,car,0.91,,273,167,475,301,R2867KH7,0.91,right
225,person,0.43,,72,191,80,214,,0.43,left
226,car,0.92,,466,165,639,310,,0.92,right
226,car,0.91,,273,166,475,301,2867KHZ,0.91,right
226,person,0.44,,72,191,80,214,,0.44,left
227,car,0.92,,466,165,639,310,,0.92,right
227,car,0.91,,273,166,475,301,B2867KH7,0.91,right
227,person,0.44,,72,191,80,214,,0.44,left
227,person,0.26,,84,189,93,215,,0.26,left
228,car,0.92,,466,165,639,310,,0.92,right
228,car,0.91,,273,166,475,301,B2867KH7,0.91,right
228,person,0.44,,72,191,80,214,,0.44,left
228,person,0.27,,84,189,93,215,,0.27,left
229,car,0.92,,466,165,639,310,,0.92,right
229,car,0.91,,273,166,475,302,R2867KH7,0.91,right
229,person,0.41,,72,190,80,214,,0.41,left
230,car,0.92,,466,165,639,310,,0.92,right
230,car,0.91,,273,166,475,301,R2867KH7,0.91,right
230,person,0.42,,71,190,80,214,,0.42,left
231,car,0.92,,466,166,639,310,,0.92,right
231,car,0.91,,273,166,475,301,R2867KH7,0.91,right
231,person,0.42,,71,190,80,214,,0.42,left
232,car,0.92,,466,165,639,310,,0.92,right
232,car,0.91,,273,166,475,301,R2867KH7,0.91,right
232,person,0.42,,71,190,80,214,,0.42,left
233,car,0.92,,466,165,639,310,,0.92,right
233,car,0.91,,273,166,475,301,R2867KH7,0.91,right
233,person,0.43,,71,190,80,214,,0.43,left
234,car,0.92,,466,164,639,310,,0.92,right
234,car,0.91,,273,166,475,301,R2867KH7,0.91,right
234,person,0.43,,71,189,80,214,,0.43,left
234,person,0.26,,84,189,93,215,,0.26,left
235,car,0.91,,466,165,639,310,,0.91,right
235,car,0.91,,273,166,475,301,B2867KHZ,0.91,right
235,person,0.43,,71,189,80,214,,0.43,left
235,person,0.29,,84,189,93,215,,0.29,left
236,car,0.91,,466,165,639,310,,0.91,right
236,car,0.91,,273,166,476,302,2867KHZ,0.91,right
236,person,0.39,,70,189,80,214,,0.39,left
236,person,0.26,,84,189,93,215,,0.26,left
236,person,0.26,,224,189,235,211,,0.26,left
237,car,0.91,,466,165,639,310,,0.91,right
237,car,0.91,,273,166,476,302,2867KHZ,0.91,right
237,person,0.4,,71,189,80,214,,0.4,left
237,person,0.28,,224,188,235,211,,0.28,left
237,person,0.27,,84,189,93,215,,0.27,left
238,car,0.91,,467,165,639,310,,0.91,right
238,car,0.91,,273,166,476,302,2867KHZ,0.91,right
238,person,0.4,,71,189,80,214,,0.4,left
238,person,0.28,,224,188,235,211,,0.28,left
238,person,0.27,,84,189,93,215,,0.27,left
239,car,0.91,,467,165,639,310,,0.91,right
239,car,0.91,,273,166,477,302,82867KHZ,0.91,right
239,person,0.4,,71,189,80,214,,0.4,left
239,person,0.28,,224,189,235,211,,0.28,left
239,person,0.26,,84,189,93,215,,0.26,left
240,car,0.91,,273,166,477,302,2867KHZ,0.91,right
240,car,0.91,,467,165,639,310,,0.91,right
240,person,0.38,,71,190,79,214,,0.38,left
240,person,0.28,,84,189,93,215,,0.28,left
240,person,0.27,,224,189,235,211,,0.27,left
241,car,0.91,,466,164,639,310,,0.91,right
241,car,0.91,,273,166,476,302,2867KHZ,0.91,right
241,person,0.44,,71,190,79,214,,0.44,left
241,person,0.3,,84,189,93,215,,0.3,left
241,person,0.26,,224,189,235,211,,0.26,left
242,car,0.91,,273,166,477,302,2867KHZ,0.91,right
242,car,0.91,,466,165,639,310,,0.91,right
242,person,0.42,,71,190,79,214,,0.42,left
242,person,0.28,,84,189,93,215,,0.28,left
242,person,0.27,,224,189,235,211,,0.27,left
243,car,0.91,,467,165,639,310,,0.91,right
243,car,0.91,,273,166,477,302,2867KHZ,0.91,right
243,person,0.42,,71,189,79,214,,0.42,left
243,person,0.27,,224,189,235,211,,0.27,left
243,person,0.26,,84,189,93,215,,0.26,left
244,car,0.91,,273,166,477,302,82867KHZ,0.91,right
244,car,0.91,,467,165,639,310,,0.91,right
244,person,0.42,,71,189,79,214,,0.42,left
245,car,0.91,,467,164,639,310,,0.91,right
245,car,0.91,,273,166,476,302,2867KHZ,0.91,right
245,person,0.44,,71,190,79,214,,0.44,left
245,person,0.26,,224,189,235,211,,0.26,left
246,car,0.91,,273,166,476,302,2867KHZ,0.91,right
246,car,0.91,,467,164,639,310,,0.91,right
246,person,0.45,,71,189,79,214,,0.45,left
246,person,0.26,,84,189,93,215,,0.26,left
247,car,0.92,,273,166,476,302,2867KHZ,0.92,right
247,car,0.91,,467,164,639,310,,0.91,right
247,person,0.44,,71,189,79,214,,0.44,left
247,person,0.27,,84,189,93,215,,0.27,left
247,person,0.26,,224,190,234,212,,0.26,left
248,car,0.92,,273,166,476,302,2867KHZ,0.92,right
248,car,0.92,,466,164,639,310,,0.92,right
248,person,0.44,,71,189,80,214,,0.44,left
248,person,0.27,,84,189,93,215,,0.27,left
248,person,0.26,,224,190,234,212,,0.26,left
249,car,0.92,,273,166,476,301,2867KHZ,0.92,right
249,car,0.91,,466,164,639,310,,0.91,right
249,person,0.43,,71,189,79,214,,0.43,left
249,person,0.27,,224,190,234,211,,0.27,left
250,car,0.92,,273,166,476,301,2867KHZ,0.92,right
250,car,0.91,,466,164,639,310,,0.91,right
250,person,0.44,,70,189,79,214,,0.44,left
250,person,0.27,,224,190,234,212,,0.27,left
251,car,0.92,,273,166,476,301,2867KHZ9,0.92,right
251,car,0.91,,466,164,639,310,,0.91,right
251,person,0.47,,71,190,80,214,,0.47,left
251,person,0.26,,38,193,49,222,,0.26,left
252,car,0.92,,273,166,476,301,2867KHZ9,0.92,right
252,car,0.91,,466,164,639,310,,0.91,right
252,person,0.46,,71,189,80,214,,0.46,left
252,person,0.27,,38,193,49,222,,0.27,left
253,car,0.92,,273,166,476,301,2867KHZ,0.92,right
253,car,0.91,,466,164,639,310,,0.91,right
253,person,0.45,,71,190,80,214,,0.45,left
253,person,0.27,,38,193,49,222,,0.27,left
254,car,0.92,,273,166,476,301,2867KHZ,0.92,right
254,car,0.91,,466,164,639,310,,0.91,right
254,person,0.46,,71,190,80,214,,0.46,left
254,person,0.27,,38,193,49,222,,0.27,left
255,car,0.92,,273,166,476,301,2867KHZ,0.92,right
255,car,0.91,,466,164,639,310,,0.91,right
255,person,0.43,,71,190,80,214,,0.43,left
255,person,0.4,,73,190,81,214,,0.4,left
255,person,0.28,,38,192,49,222,,0.28,left
256,car,0.92,,273,166,476,301,2867KHZ,0.92,right
256,car,0.91,,466,164,639,310,,0.91,right
256,person,0.41,,71,190,80,214,,0.41,left
256,person,0.38,,73,190,81,214,,0.38,left
256,person,0.29,,38,192,49,222,,0.29,left
257,car,0.92,,273,166,476,301,2867KHZ,0.92,right
257,car,0.91,,466,164,639,310,,0.91,right
257,person,0.43,,71,190,80,214,,0.43,left
257,person,0.38,,73,190,81,214,,0.38,left
257,person,0.29,,38,192,49,222,,0.29,left
257,person,0.29,,84,189,94,215,,0.29,left
258,car,0.92,,273,166,476,301,2867KHZ,0.92,right
258,car,0.91,,466,164,639,310,,0.91,right
258,person,0.44,,71,189,80,214,,0.44,left
258,person,0.3,,84,189,94,215,,0.3,left
258,person,0.3,,38,192,49,222,,0.3,left
259,car,0.92,,273,166,476,302,2867KHZ,0.92,right
259,car,0.91,,466,164,639,310,,0.91,right
259,person,0.42,,71,189,80,213,,0.42,left
259,person,0.37,,73,189,81,214,,0.37,left
259,person,0.33,,84,189,94,214,,0.33,left
259,person,0.28,,38,192,49,222,,0.28,left
260,car,0.92,,274,166,476,302,2867KHZ,0.92,right
260,car,0.91,,466,163,639,310,,0.91,right
260,person,0.39,,73,191,80,213,,0.39,left
260,person,0.32,,84,189,94,215,,0.32,left
260,person,0.28,,38,192,49,222,,0.28,left
261,car,0.92,,274,166,477,302,2867KHZ,0.92,right
261,car,0.9,,466,163,639,310,,0.9,right
261,person,0.39,,73,190,80,214,,0.39,left
261,person,0.31,,84,189,94,215,,0.31,left
261,person,0.28,,38,191,49,222,,0.28,left
262,car,0.92,,274,166,477,302,2867KHZ,0.92,right
262,car,0.9,,466,163,639,310,,0.9,right
262,person,0.4,,73,190,80,214,,0.4,left
262,person,0.31,,84,189,94,214,,0.31,left
262,person,0.27,,38,192,49,222,,0.27,left
263,car,0.92,,274,166,477,302,2867KHZ,0.92,right
263,car,0.9,,467,163,639,310,,0.9,right
263,person,0.4,,73,190,80,214,,0.4,left
263,person,0.33,,84,189,94,214,,0.33,left
263,person,0.27,,38,192,49,222,,0.27,left
264,car,0.91,,274,167,477,302,2867KHZ,0.91,right
264,car,0.9,,466,163,639,310,,0.9,right
264,person,0.4,,72,190,80,214,,0.4,left
264,person,0.34,,74,190,82,214,,0.34,left
264,person,0.34,,85,190,94,214,,0.34,left
264,person,0.27,,38,192,49,222,,0.27,left
265,car,0.91,,274,167,477,302,2867KHZ,0.91,right
265,car,0.9,,466,163,639,310,,0.9,right
265,person,0.41,,72,190,80,214,,0.41,left
265,person,0.36,,74,190,81,214,,0.36,left
265,person,0.35,,85,189,94,214,,0.35,left
265,person,0.26,,39,192,49,222,,0.26,left
266,car,0.91,,274,166,477,302,2867KHZ,0.91,right
266,car,0.9,,466,163,639,310,,0.9,right
266,person,0.38,,73,190,80,214,,0.38,left
266,person,0.33,,85,190,94,214,,0.33,left
266,person,0.32,,74,191,82,214,,0.32,left
266,person,0.29,,39,192,49,222,,0.29,left
267,car,0.92,,274,166,477,302,B2867KHZ,0.92,right
267,car,0.9,,467,163,639,310,,0.9,right
267,person,0.37,,73,190,80,214,,0.37,left
267,person,0.34,,85,190,94,214,,0.34,left
267,person,0.31,,74,190,82,214,,0.31,left
267,person,0.28,,39,192,49,222,,0.28,left
268,car,0.92,,274,167,477,302,R2867KHZ,0.92,right
268,car,0.9,,467,164,639,310,,0.9,right
268,person,0.36,,73,190,80,214,,0.36,left
268,person,0.33,,85,190,94,214,,0.33,left
268,person,0.29,,74,191,82,214,,0.29,left
268,person,0.27,,39,192,49,222,,0.27,left
269,car,0.92,,274,166,477,302,2867KHZ,0.92,right
269,car,0.9,,467,164,639,310,,0.9,right
269,person,0.37,,73,190,80,214,,0.37,left
269,person,0.35,,86,190,95,214,,0.35,left
269,person,0.3,,74,190,82,214,,0.3,left
269,person,0.26,,39,192,49,222,,0.26,left
270,car,0.92,,274,166,477,302,2867KHZ,0.92,right
270,car,0.9,,466,164,639,310,,0.9,right
270,person,0.4,,86,190,95,214,,0.4,left
270,person,0.35,,73,190,79,213,,0.35,left
270,person,0.29,,74,190,82,214,,0.29,left
270,person,0.27,,39,192,49,222,,0.27,left
271,car,0.92,,274,166,477,302,2867KHZ,0.92,right
271,car,0.9,,467,163,639,310,,0.9,right
271,person,0.43,,86,190,95,214,,0.43,left
271,person,0.36,,73,190,80,214,,0.36,left
271,person,0.31,,74,190,82,214,,0.31,left
